"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X2ndFlrSF","LowQualFinSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","Functional","GarageFinish","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","have_Garage","Fireplaces_present","pool_present","FullBath_total","HalfBath_total"
723,20,"RL",70,8120,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",4,7,1970,FALSE,"MetalSd","MetalSd","None",0,4,"CBlock",2,2,1,5,1,673,864,5,0,0,864,3,1,7,1,463,"Y",0,0,0,FALSE,"None",0,7,2009,TRUE,124500,TRUE,FALSE,FALSE,1,0
724,50,"RL",60,8172,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1.5Fin",4,6,1972,FALSE,"MetalSd","MetalSd","None",0,3,"PConc",2,2,1,1,1,941,941,5,473,0,1470,4,1,7,1,548,"Y",0,0,0,FALSE,"None",0,5,2008,TRUE,135000,TRUE,FALSE,FALSE,2,0
725,20,"RL",86,13286,3,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1Story",9,5,2008,TRUE,"CemntBd","CmentBd","Stone",340,3,"PConc",4,2,1,6,1,464,1698,5,0,0,1698,3,1,7,3,768,"Y",327,64,0,FALSE,"None",0,2,2009,TRUE,320000,TRUE,TRUE,FALSE,3,0
726,20,"RL",60,6960,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",4,6,1970,FALSE,"HdBoard","Plywood","None",0,3,"CBlock",2,2,1,5,4,250,864,3,0,0,864,3,1,7,1,660,"Y",96,0,0,FALSE,"Shed",500,11,2009,TRUE,120500,TRUE,FALSE,FALSE,1,0
727,20,"RL",86.3022161289398,21695,3,TRUE,"Corner",TRUE,"Crawfor","Norm","1Fam","1Story",6,9,2007,TRUE,"Wd Sdng","Plywood","BrkFace",260,4,"CBlock",3,2,1,6,1,72,880,5,0,0,1680,3,1,7,3,540,"Y",292,44,0,FALSE,"None",0,12,2009,TRUE,222000,TRUE,TRUE,FALSE,3,0
728,20,"RL",64,7314,4,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",7,5,2007,FALSE,"VinylSd","VinylSd","Stone",82,3,"PConc",3,2,3,6,1,508,1232,5,0,0,1232,2,1,7,2,632,"Y",132,0,0,FALSE,"None",0,2,2009,TRUE,194500,TRUE,FALSE,FALSE,3,0
729,90,"RL",85,11475,4,TRUE,"Corner",TRUE,"NAmes","Norm","Duplex","1Story",5,5,1958,FALSE,"VinylSd","VinylSd","BrkFace",95,3,"CBlock",2,2,1,1,1,1584,1584,3,0,0,1776,4,2,7,1,888,"Y",0,25,0,FALSE,"None",0,7,2009,FALSE,110000,TRUE,FALSE,FALSE,3,0
730,30,"RM",52,6240,4,TRUE,"Inside",TRUE,"IDOTRR","Norm","1Fam","1.5Fin",4,5,1950,FALSE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,1,4,1,628,780,3,0,360,1208,2,1,7,1,539,"Y",0,23,112,FALSE,"None",0,1,2009,TRUE,103000,TRUE,FALSE,FALSE,1,0
731,120,"RL",39,5389,3,TRUE,"Inside",TRUE,"StoneBr","Norm","TwnhsE","1Story",8,5,1996,FALSE,"CemntBd","CmentBd","None",0,3,"PConc",3,2,1,6,1,415,1595,5,0,0,1616,2,1,7,2,608,"Y",237,152,0,FALSE,"None",0,3,2010,TRUE,236500,TRUE,TRUE,FALSE,3,0
732,80,"RL",73,9590,3,TRUE,"Corner",TRUE,"Timber","Norm","1Fam","SLvl",7,5,2003,FALSE,"VinylSd","VinylSd","BrkFace",442,3,"PConc",4,2,3,6,1,82,868,5,0,0,1146,3,1,7,3,438,"Y",160,22,0,FALSE,"None",0,5,2007,TRUE,187500,TRUE,TRUE,FALSE,3,0
733,60,"RL",75,11404,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","2Story",7,5,1999,FALSE,"VinylSd","VinylSd","BrkFace",202,3,"PConc",3,2,3,5,1,901,1153,5,878,0,2031,3,1,7,3,541,"Y",192,84,0,FALSE,"None",0,7,2008,TRUE,222500,TRUE,TRUE,FALSE,2,1
734,20,"RL",80,10000,4,TRUE,"Corner",TRUE,"Sawyer","Feedr","1Fam","1Story",5,6,1983,TRUE,"HdBoard","HdBoard","None",0,3,"CBlock",2,2,1,4,1,270,864,5,0,0,1144,3,1,7,2,264,"Y",165,0,0,TRUE,"Shed",400,3,2009,TRUE,131400,TRUE,TRUE,FALSE,2,0
735,20,"RL",73.750315072127,8978,3,TRUE,"Corner",TRUE,"Sawyer","Norm","1Fam","1Story",5,5,1968,FALSE,"Plywood","Plywood","None",0,3,"PConc",2,2,1,1,1,948,948,3,0,0,948,3,1,7,1,300,"Y",147,0,0,FALSE,"None",0,5,2007,FALSE,108000,TRUE,FALSE,FALSE,1,0
736,75,"RM",60,10800,4,TRUE,"Inside",TRUE,"OldTown","Norm","1Fam","2.5Unf",7,7,1970,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"Other",3,2,2,3,1,490,880,2,888,0,1768,2,1,7,1,320,"N",0,341,0,FALSE,"None",0,10,2006,TRUE,163000,TRUE,TRUE,FALSE,1,1
737,90,"RL",60,8544,4,TRUE,"Inside",TRUE,"NAmes","Norm","Duplex","1Story",3,4,1950,FALSE,"Stucco","Stone","None",0,3,"CBlock",0,0,0,0,0,0,0,4,0,0,1040,2,2,7,1,400,"Y",0,0,0,FALSE,"None",0,7,2006,TRUE,93500,TRUE,FALSE,FALSE,2,0
738,60,"RL",72,10463,3,FALSE,"Other",TRUE,"Gilbert","Norm","1Fam","2Story",8,5,2005,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,1,1,893,893,5,900,0,1801,3,1,7,3,800,"Y",0,116,0,FALSE,"None",0,6,2006,TRUE,239900,TRUE,TRUE,FALSE,2,1
739,90,"RL",60,10800,4,TRUE,"Inside",TRUE,"Edwards","Norm","Duplex","1Story",5,5,1988,FALSE,"Plywood","Plywood","None",0,3,"CBlock",3,3,4,6,1,0,1200,3,0,0,1200,3,1,7,0,0,"Y",120,0,0,FALSE,"None",0,3,2009,FALSE,179000,FALSE,FALSE,FALSE,6,0
740,60,"RL",65,9313,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","2Story",7,5,2004,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,1,1,864,864,5,864,0,1728,3,1,7,2,572,"Y",187,56,0,FALSE,"None",0,4,2009,TRUE,190000,TRUE,FALSE,FALSE,2,1
741,70,"RM",60,9600,4,TRUE,"Inside",TRUE,"OldTown","Norm","1Fam","2Story",5,7,2002,FALSE,"Wd Sdng","Wd Shng","None",0,4,"Other",1,1,1,1,1,264,264,5,664,0,1432,2,1,7,1,360,"Y",270,0,112,TRUE,"None",0,5,2007,FALSE,132000,TRUE,FALSE,FALSE,2,0
742,20,"RL",65,6768,3,TRUE,"Inside",TRUE,"Sawyer","Feedr","1Fam","1Story",6,8,1996,TRUE,"HdBoard","HdBoard","None",0,4,"CBlock",2,2,2,6,1,80,912,4,0,0,912,3,1,7,1,288,"Y",168,0,0,TRUE,"None",0,5,2008,TRUE,142000,TRUE,FALSE,FALSE,2,1
743,20,"RL",65,8450,4,TRUE,"Inside",TRUE,"SawyerW","Norm","1Fam","1Story",7,5,2001,FALSE,"VinylSd","VinylSd","BrkFace",108,3,"PConc",3,2,1,1,1,1349,1349,5,0,0,1349,3,1,7,1,539,"Y",120,55,0,TRUE,"None",0,12,2007,TRUE,179000,TRUE,FALSE,FALSE,2,0
744,80,"RL",70,12886,3,TRUE,"Inside",TRUE,"Sawyer","Norm","1Fam","SLvl",5,6,1999,FALSE,"HdBoard","HdBoard","None",0,3,"CBlock",3,2,3,5,1,76,520,5,0,0,1464,3,1,5,2,480,"Y",302,0,0,FALSE,"None",0,10,2009,TRUE,175000,TRUE,TRUE,FALSE,2,1
745,120,"RL",41,5395,3,FALSE,"Inside",TRUE,"StoneBr","Norm","TwnhsE","1Story",8,5,1993,FALSE,"HdBoard","HdBoard","None",0,3,"PConc",3,2,1,6,1,604,1337,4,0,0,1337,2,1,7,2,462,"Y",96,0,70,FALSE,"None",0,10,2008,TRUE,180000,TRUE,TRUE,FALSE,3,0
746,60,"RL",73.7355098102058,8963,3,TRUE,"Inside",TRUE,"NWAmes","Norm","1Fam","2Story",8,9,1996,TRUE,"VinylSd","VinylSd","BrkFace",289,4,"CBlock",2,3,1,6,5,487,1142,5,1540,0,2715,4,1,7,3,831,"Y",0,204,0,FALSE,"None",0,7,2008,TRUE,299800,TRUE,TRUE,FALSE,3,2
747,60,"RL",73.5696908766881,8795,3,TRUE,"Inside",TRUE,"Gilbert","Norm","1Fam","2Story",7,5,2000,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,6,1,652,952,5,1276,0,2256,4,1,7,3,554,"Y",224,54,0,FALSE,"None",0,4,2009,TRUE,236000,TRUE,TRUE,FALSE,2,1
748,70,"RM",65,11700,3,TRUE,"Corner",TRUE,"OldTown","Norm","1Fam","2Story",7,7,2003,TRUE,"Stucco","Stucco","None",0,3,"Other",2,1,1,1,1,1240,1240,3,1320,0,2640,4,1,7,1,864,"N",181,0,386,FALSE,"None",0,5,2009,TRUE,265979,TRUE,TRUE,FALSE,1,1
749,20,"RL",59,10593,3,TRUE,"Inside",TRUE,"NoRidge","Norm","1Fam","1Story",7,5,1996,TRUE,"VinylSd","VinylSd","BrkFace",338,3,"PConc",3,2,1,6,1,801,1720,5,0,0,1720,3,1,7,3,527,"Y",240,56,154,FALSE,"None",0,3,2010,TRUE,260400,TRUE,TRUE,FALSE,3,0
750,50,"RL",50,8405,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1.5Fin",4,3,1950,FALSE,"WdShing","Wd Shng","None",0,3,"Other",0,0,0,0,0,0,0,3,441,0,1529,4,1,4,1,240,"N",92,0,185,FALSE,"None",0,4,2009,TRUE,98000,TRUE,FALSE,FALSE,2,0
751,50,"RM",55,8800,4,TRUE,"Corner",TRUE,"OldTown","Norm","1Fam","1.5Fin",4,7,2004,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"Other",2,1,1,1,1,576,576,4,348,0,1140,3,1,5,0,0,"N",0,160,0,FALSE,"None",0,6,2010,TRUE,96500,FALSE,FALSE,FALSE,1,0
752,60,"RL",62.4305997414683,7750,4,TRUE,"Inside",TRUE,"Gilbert","NR","1Fam","2Story",7,5,2003,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,1,1,660,660,5,660,0,1320,3,1,7,3,400,"Y",0,48,0,FALSE,"None",0,8,2007,TRUE,162000,TRUE,FALSE,FALSE,2,1
753,20,"RL",79,9236,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",6,5,1997,FALSE,"VinylSd","VinylSd","None",0,4,"PConc",3,2,4,6,1,279,1479,5,0,0,1494,3,1,7,2,576,"Y",168,27,0,FALSE,"None",0,7,2006,TRUE,217000,TRUE,FALSE,FALSE,3,0
754,60,"RL",80,10240,4,TRUE,"Inside",TRUE,"NridgHt","Norm","1Fam","2Story",8,5,2005,FALSE,"VinylSd","VinylSd","BrkFace",178,3,"PConc",3,2,2,1,1,1030,1030,4,1060,0,2098,3,1,7,2,878,"Y",192,52,0,FALSE,"None",0,3,2006,TRUE,275500,TRUE,TRUE,FALSE,2,1
755,20,"RL",61,7930,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",6,8,2005,FALSE,"Plywood","Plywood","None",0,3,"CBlock",2,2,1,6,2,115,1026,4,0,0,1026,3,1,7,2,440,"Y",171,48,0,FALSE,"None",0,7,2009,TRUE,156000,TRUE,FALSE,FALSE,2,0
756,160,"FV",34,3230,4,TRUE,"Inside",TRUE,"Somerst","Norm","TwnhsE","2Story",6,5,1999,FALSE,"MetalSd","MetalSd","BrkFace",894,3,"PConc",3,2,1,6,1,348,729,4,729,0,1471,3,1,7,1,440,"Y",0,24,0,FALSE,"None",0,3,2009,TRUE,172500,TRUE,FALSE,FALSE,2,1
757,60,"RL",68,10769,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","2Story",8,5,2007,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,3,6,1,846,866,5,902,0,1768,3,1,7,2,578,"Y",144,105,0,FALSE,"None",0,4,2009,TRUE,212000,TRUE,FALSE,FALSE,2,1
758,60,"RL",76.3540671353394,11616,3,TRUE,"Other",TRUE,"Sawyer","Norm","1Fam","2Story",6,5,1978,TRUE,"HdBoard","HdBoard","BrkCmn",328,3,"CBlock",2,2,2,3,1,234,672,3,714,0,1386,3,1,7,3,440,"Y",335,0,0,TRUE,"None",0,4,2010,FALSE,158900,TRUE,TRUE,FALSE,2,1
759,160,"FV",24,2280,4,TRUE,"Inside",TRUE,"Somerst","Norm","Twnhs","2Story",7,5,1999,FALSE,"MetalSd","MetalSd","BrkFace",360,3,"PConc",3,2,1,5,1,195,744,4,744,0,1501,3,1,7,1,440,"Y",0,0,0,FALSE,"None",0,8,2008,TRUE,179400,TRUE,FALSE,FALSE,2,1
760,60,"RL",65,12257,3,TRUE,"Inside",TRUE,"NoRidge","Norm","1Fam","2Story",8,5,1995,FALSE,"VinylSd","VinylSd","BrkFace",513,3,"PConc",3,2,3,2,5,1198,1318,5,1203,0,2531,4,1,7,2,752,"Y",222,98,0,FALSE,"None",0,11,2007,TRUE,290000,TRUE,TRUE,FALSE,2,1
761,20,"RL",70,9100,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",6,6,1959,TRUE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",2,2,1,3,1,252,864,5,0,0,864,2,1,7,1,300,"Y",0,0,0,FALSE,"Shed",450,10,2009,TRUE,127500,TRUE,FALSE,FALSE,1,0
762,30,"RM",60,6911,4,TRUE,"Other",TRUE,"BrkSide","Feedr","1Fam","1Story",5,5,1950,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"PConc",2,2,2,2,1,740,1145,3,0,0,1301,2,1,6,1,440,"Y",0,0,0,FALSE,"None",0,10,2009,TRUE,100000,TRUE,FALSE,FALSE,1,0
763,60,"FV",72,8640,4,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","2Story",7,5,2009,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,2,6,1,732,756,5,783,0,1547,3,1,7,1,614,"Y",169,45,0,FALSE,"None",0,6,2010,TRUE,215200,TRUE,FALSE,FALSE,2,1
764,60,"RL",82,9430,4,TRUE,"Inside",TRUE,"NoRidge","Norm","1Fam","2Story",8,5,1999,FALSE,"VinylSd","VinylSd","BrkFace",673,3,"PConc",3,2,2,6,1,89,1252,5,1097,0,2365,3,1,7,2,856,"Y",0,128,0,FALSE,"None",0,7,2009,TRUE,337000,TRUE,TRUE,FALSE,3,1
765,120,"RL",30,9549,3,TRUE,"Other",TRUE,"Veenker","Norm","TwnhsE","1Story",8,5,1996,TRUE,"BrkFace","BrkFace","None",0,4,"PConc",3,3,3,2,6,0,1494,5,0,0,1494,2,1,7,3,481,"Y",0,30,0,FALSE,"None",0,4,2006,TRUE,270000,TRUE,TRUE,FALSE,2,1
766,20,"RL",75,14587,3,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","1Story",9,5,2008,FALSE,"VinylSd","VinylSd","Stone",284,3,"PConc",3,2,1,1,1,1498,1498,5,0,0,1506,2,1,7,3,592,"Y",0,174,0,FALSE,"None",0,8,2008,FALSE,264132,TRUE,TRUE,FALSE,2,0
767,60,"RL",80,10421,4,TRUE,"Inside",TRUE,"NWAmes","Norm","1Fam","2Story",7,5,1988,FALSE,"HdBoard","HdBoard","BrkFace",42,3,"CBlock",3,2,1,6,1,586,980,3,734,0,1714,3,1,7,1,496,"Y",228,66,156,TRUE,"Shed",500,3,2010,TRUE,196500,TRUE,TRUE,FALSE,2,1
768,50,"RL",75,12508,3,TRUE,"Inside",TRUE,"Mitchel","Norm","1Fam","1.5Fin",6,7,1985,FALSE,"VinylSd","VinylSd","None",0,3,"CBlock",3,2,2,5,1,323,983,5,767,0,1750,4,1,4,1,423,"Y",245,0,156,FALSE,"Shed",1300,7,2008,TRUE,160000,TRUE,FALSE,FALSE,3,0
769,20,"RL",70,9100,4,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",7,5,2005,TRUE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,6,1,1836,1860,5,0,0,1836,3,1,7,3,484,"Y",120,33,0,FALSE,"None",0,10,2006,TRUE,216837,TRUE,TRUE,FALSE,2,0
770,60,"RL",47,53504,2,FALSE,"Other",FALSE,"StoneBr","Norm","1Fam","2Story",8,5,2003,TRUE,"CemntBd","Wd Shng","BrkFace",603,3,"PConc",3,2,4,5,1,234,1650,5,1589,0,3279,4,1,4,3,841,"Y",503,36,0,FALSE,"None",0,6,2010,TRUE,538000,TRUE,TRUE,FALSE,4,1
771,80,"RL",72.046722933725,7252,3,TRUE,"Other",TRUE,"Sawyer","Norm","1Fam","SFoyer",5,5,1982,TRUE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",3,2,3,6,1,173,858,3,0,0,858,2,1,7,1,576,"Y",120,0,0,FALSE,"None",0,4,2009,TRUE,134900,TRUE,FALSE,FALSE,2,0
772,20,"RL",67,8877,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1Story",4,5,1951,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",1,1,1,2,1,0,836,3,0,0,1220,2,1,7,1,396,"Y",0,0,0,FALSE,"None",0,4,2006,TRUE,102000,TRUE,FALSE,FALSE,1,0
773,80,"RL",94,7819,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","SLvl",6,5,1976,FALSE,"Plywood","Plywood","None",0,3,"CBlock",2,2,3,5,4,480,1029,3,0,0,1117,3,1,7,1,672,"Y",144,0,0,TRUE,"None",0,3,2010,FALSE,107000,TRUE,TRUE,FALSE,2,0
774,20,"RL",70,10150,4,TRUE,"Inside",TRUE,"NAmes","Feedr","1Fam","1Story",5,5,1958,FALSE,"Wd Sdng","Wd Sdng","None",1,3,"CBlock",2,2,1,3,1,456,912,5,0,0,912,2,1,7,2,275,"Y",0,0,0,FALSE,"None",0,7,2007,TRUE,114500,TRUE,FALSE,FALSE,1,0
775,20,"RL",110,14226,4,TRUE,"Corner",TRUE,"NridgHt","Norm","1Fam","1Story",8,5,2006,TRUE,"VinylSd","VinylSd","BrkFace",375,3,"PConc",3,2,3,1,1,1935,1935,4,0,0,1973,3,1,7,3,895,"Y",315,45,0,FALSE,"None",0,7,2007,FALSE,395000,TRUE,TRUE,FALSE,2,0
776,120,"RM",32,4500,4,TRUE,"Other",TRUE,"Mitchel","Norm","TwnhsE","1Story",6,5,1998,TRUE,"VinylSd","VinylSd","BrkFace",320,3,"PConc",4,2,1,6,1,338,1204,5,0,0,1204,2,1,7,3,412,"Y",0,247,0,FALSE,"None",0,6,2009,TRUE,162000,TRUE,FALSE,FALSE,3,0
777,20,"RL",86,11210,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",7,5,2006,FALSE,"VinylSd","VinylSd","BrkFace",240,3,"PConc",3,2,3,6,1,1594,1614,5,0,0,1614,3,1,7,2,865,"Y",144,59,0,FALSE,"None",0,7,2006,FALSE,221500,TRUE,FALSE,FALSE,2,0
778,20,"RL",100,13350,3,TRUE,"Inside",TRUE,"Sawyer","Norm","1Fam","1Story",5,5,1974,TRUE,"HdBoard","Plywood","None",0,3,"CBlock",2,2,1,5,1,102,864,3,0,0,894,3,1,7,1,440,"Y",241,0,0,TRUE,"None",0,6,2006,TRUE,142500,TRUE,TRUE,FALSE,2,0
779,90,"RH",60,8400,4,TRUE,"Inside",TRUE,"SawyerW","Feedr","Duplex","1Story",5,5,1977,FALSE,"Plywood","Plywood","BrkFace",320,3,"Other",0,0,0,0,0,0,0,3,0,0,2020,4,2,7,1,630,"Y",0,0,0,FALSE,"None",0,10,2007,TRUE,144000,TRUE,TRUE,FALSE,2,0
780,90,"RL",78,10530,4,TRUE,"Inside",TRUE,"Mitchel","Norm","Duplex","SFoyer",6,5,1977,FALSE,"Plywood","ImStucc","BrkFace",90,3,"CBlock",3,2,4,6,1,0,975,3,0,0,1004,2,1,7,1,504,"Y",0,0,0,FALSE,"None",0,5,2006,TRUE,135000,TRUE,FALSE,FALSE,2,0
781,20,"RL",63,7875,4,TRUE,"Inside",TRUE,"Gilbert","Norm","1Fam","1Story",7,5,1996,FALSE,"HdBoard","HdBoard","BrkFace",38,3,"PConc",3,3,1,1,1,1237,1237,4,0,0,1253,3,1,7,3,402,"Y",220,21,0,FALSE,"None",0,6,2007,TRUE,176000,TRUE,TRUE,FALSE,2,0
782,60,"RL",65,7153,4,TRUE,"Inside",TRUE,"SawyerW","Norm","1Fam","2Story",6,5,1992,FALSE,"VinylSd","VinylSd","None",0,4,"PConc",3,2,1,5,1,374,761,5,793,0,1603,3,1,7,2,484,"Y",0,124,0,FALSE,"None",0,7,2006,TRUE,175900,TRUE,FALSE,FALSE,2,1
783,20,"RL",67,16285,2,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",7,5,2002,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,1,1,1413,1413,5,0,0,1430,3,1,7,2,605,"Y",0,33,0,FALSE,"None",0,6,2009,TRUE,187100,TRUE,FALSE,FALSE,2,0
784,80,"RL",73.8717182198811,9101,3,TRUE,"Corner",TRUE,"Mitchel","Norm","1Fam","SFoyer",5,6,1978,FALSE,"Plywood","Plywood","BrkFace",104,4,"PConc",3,2,3,6,1,0,1097,5,0,0,1110,1,1,7,3,602,"Y",303,30,0,FALSE,"None",0,7,2009,TRUE,165500,TRUE,TRUE,FALSE,2,0
785,75,"RM",35,6300,4,TRUE,"Inside",TRUE,"OldTown","Norm","1Fam","2.5Unf",6,6,2001,FALSE,"Wd Sdng","Wd Shng","None",0,3,"CBlock",2,2,1,1,1,742,742,5,742,0,1484,3,1,7,0,0,"Y",0,291,134,FALSE,"None",0,6,2008,TRUE,128000,FALSE,TRUE,FALSE,2,0
786,20,"RL",71.0243400732968,9790,4,TRUE,"Inside",TRUE,"NWAmes","Feedr","1Fam","1Story",6,5,1967,FALSE,"BrkFace","Wd Sdng","None",0,3,"CBlock",2,2,1,3,2,491,1372,3,0,0,1342,3,1,7,1,457,"Y",0,0,0,FALSE,"None",0,9,2009,TRUE,161500,TRUE,TRUE,FALSE,2,0
787,50,"RM",60,10800,4,TRUE,"Inside",TRUE,"OldTown","Artery","1Fam","1.5Fin",5,6,1950,FALSE,"MetalSd","MetalSd","None",0,4,"PConc",1,2,1,2,1,0,686,3,686,0,1652,4,1,7,1,416,"Y",0,0,196,FALSE,"Shed",1200,6,2010,TRUE,139000,TRUE,FALSE,FALSE,3,0
788,60,"RL",76,10142,3,TRUE,"Inside",TRUE,"SawyerW","Norm","1Fam","2Story",7,5,2004,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,6,1,300,956,5,1128,0,2084,4,1,7,2,618,"Y",0,45,0,FALSE,"None",0,1,2010,TRUE,233000,TRUE,FALSE,FALSE,3,1
789,20,"RM",50,6000,4,TRUE,"Corner",TRUE,"OldTown","Norm","1Fam","1Story",4,7,2000,FALSE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,1,1,1,901,901,5,0,0,901,2,1,7,1,281,"Y",0,0,0,FALSE,"None",0,8,2008,TRUE,107900,TRUE,FALSE,FALSE,1,0
790,60,"RL",76.9354204201128,12205,3,FALSE,"Inside",TRUE,"ClearCr","Norm","1Fam","2Story",6,8,2007,FALSE,"HdBoard","HdBoard","BrkFace",157,3,"CBlock",2,1,4,2,1,264,832,4,1111,0,2087,5,1,7,3,444,"Y",133,168,0,FALSE,"None",0,7,2007,TRUE,187500,TRUE,FALSE,FALSE,2,1
791,120,"RL",43,3182,4,TRUE,"Inside",TRUE,"Blmngtn","Norm","TwnhsE","1Story",7,5,2006,FALSE,"VinylSd","VinylSd","BrkFace",11,3,"PConc",3,2,1,6,1,1129,1145,5,0,0,1145,2,1,7,3,397,"Y",100,16,0,FALSE,"None",0,9,2009,TRUE,160200,TRUE,TRUE,FALSE,2,0
792,80,"RL",76.074741193759,11333,3,TRUE,"Corner",TRUE,"Mitchel","Norm","1Fam","SLvl",6,5,1976,FALSE,"HdBoard","HdBoard","None",0,3,"PConc",3,2,3,5,1,490,1029,3,0,0,1062,3,1,7,2,539,"Y",120,0,0,FALSE,"None",0,5,2007,TRUE,146800,TRUE,TRUE,FALSE,2,0
793,60,"RL",92,9920,3,TRUE,"Other",TRUE,"NoRidge","Norm","1Fam","2Story",7,5,1997,FALSE,"MetalSd","MetalSd","None",0,3,"PConc",3,2,3,6,1,255,1117,5,886,0,2013,3,1,7,1,455,"Y",180,130,0,FALSE,"None",0,6,2007,TRUE,269790,TRUE,TRUE,FALSE,3,1
794,20,"RL",76,9158,4,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","1Story",8,5,2007,FALSE,"CemntBd","CmentBd","Stone",140,3,"PConc",3,2,3,1,1,1496,1496,5,0,0,1496,3,1,7,3,474,"Y",168,130,0,FALSE,"None",0,6,2007,FALSE,225000,TRUE,FALSE,FALSE,2,0
795,60,"RL",75.5802454455902,10832,3,TRUE,"Corner",TRUE,"Gilbert","Norm","1Fam","2Story",7,5,1996,FALSE,"MetalSd","MetalSd","None",0,3,"PConc",3,2,1,1,1,712,712,5,809,0,1895,3,1,7,3,409,"Y",143,46,0,FALSE,"Shed",500,10,2008,TRUE,194500,TRUE,TRUE,FALSE,2,1
796,60,"RL",70,8400,4,TRUE,"Inside",TRUE,"SawyerW","Norm","1Fam","2Story",6,6,1981,FALSE,"HdBoard","HdBoard","BrkFace",130,3,"CBlock",3,2,1,1,1,650,650,3,676,0,1564,3,1,7,1,476,"Y",0,50,0,TRUE,"None",0,4,2010,TRUE,171000,TRUE,TRUE,FALSE,2,1
797,20,"RL",71,8197,4,TRUE,"Inside",TRUE,"Sawyer","Norm","1Fam","1Story",6,5,1977,FALSE,"Plywood","Plywood","BrkFace",148,3,"CBlock",2,2,1,1,1,660,660,5,0,0,1285,3,1,7,2,528,"Y",138,0,0,TRUE,"None",0,4,2007,TRUE,143500,TRUE,TRUE,FALSE,1,1
798,20,"RL",57,7677,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",5,5,1953,FALSE,"VinylSd","VinylSd","None",0,3,"CBlock",2,2,1,4,1,203,773,4,0,0,773,2,1,7,1,240,"Y",0,0,0,FALSE,"None",0,4,2008,FALSE,110000,TRUE,FALSE,FALSE,1,0
799,60,"RL",104,13518,4,TRUE,"Inside",TRUE,"NridgHt","Norm","1Fam","2Story",9,5,2009,TRUE,"VinylSd","VinylSd","Stone",860,3,"PConc",4,2,1,1,1,1926,1926,5,1174,0,3140,4,1,7,3,820,"Y",144,78,0,FALSE,"None",0,7,2009,FALSE,485000,TRUE,TRUE,FALSE,3,1
